Date,OPEN,HIGH,LOW,CLOSE,ADJ CLOSE,VOLUME,CLOSE_PRED,1W_RETURNS_PRED,regime,daily_profit,daily_backtested_returns,cum_returns
2018-03-23,264.1700134277344,264.5400085449219,257.8299865722656,258.04998779296875,237.8731231689453,183534800,264.06524415089257,-0.013959875268755972,1.0,6.120025634765625,0.023166995963528624,0.20254539133373473
2018-03-26,262.1300048828125,265.42999267578125,259.4100036621094,265.1099853515625,244.3811187744141,141956100,263.11014687225315,-0.0036168988528215706,1.0,-2.97998046875,-0.01136833026834233,0.18887445816238002
2018-03-27,266.1700134277344,266.7699890136719,258.8399963378906,260.6000061035156,240.2237701416016,129941400,266.06445095506024,0.011228392815429755,0.0,-5.57000732421875,-0.020926502022103315,0.16399547440961793
2018-03-28,260.75,262.6400146484375,258.5799865722656,259.8299865722656,239.5139617919922,146452300,260.64658709335697,-0.02036297537027365,1.0,0.920013427734375,0.0035283352933245444,0.16810244072324743
2018-03-29,261.1199951171875,265.260009765625,259.8399963378906,263.1499938964844,242.57440185546875,111601600,261.01643547125195,0.00141896497483196,0.0,2.029998779296875,0.007774198901872053,0.17718350143519213
2018-04-02,262.54998779296875,263.1300048828125,254.6699981689453,257.4700012207031,237.3385009765625,186286300,262.44586101491785,0.005476381366886551,0.0,-5.079986572265625,-0.019348645242640038,0.15440659548043367
2018-04-03,258.8699951171875,261.3099975585937,256.8399963378906,260.7699890136719,240.3804473876953,119956900,258.76732781656335,-0.014016350587999549,1.0,-1.899993896484375,-0.007339567861560276,0.14593374993307218
2018-04-04,256.75,264.3599853515625,256.6000061035156,263.5599975585937,242.95233154296875,123715300,256.64817348502163,-0.008189420006856407,1.0,-6.809997558593693,-0.026523846382059176,0.11553917918583045
2018-04-05,265.54998779296875,266.6400146484375,264.32000732421875,265.6400146484375,244.8697204589844,82652600,266.54291759300327,0.03855372891854647,0.0,0.09002685546875,0.00033902037133188575,0.11591736969259325
2018-04-06,263.4200134277344,265.1099853515625,258.0,259.7200012207031,239.41256713867188,179521200,263.3155415993297,-0.012108278932406624,1.0,3.70001220703125,0.014046055798438022,0.13159160733374176
2018-04-09,261.3699951171875,264.8399963378906,259.94000244140625,261.0,240.592514038086,105442900,261.26633632177294,-0.007782317994259991,1.0,0.3699951171875,0.0014155990515346242,0.13319348733980796
2018-04-10,264.2699890136719,266.0400085449219,262.9800109863281,265.1499938964844,244.4180145263672,103529000,264.165180086721,0.011095358880747197,0.0,0.8800048828125,0.0033299463404714235,0.13696696084602134
2018-04-11,263.4700012207031,265.6400146484375,263.3900146484375,263.760009765625,243.1367034912109,91140200,263.3655095672439,-0.0030271609574531455,1.0,-0.290008544921875,-0.0011007270033712153,0.13571547061027722
2018-04-12,265.260009765625,267.0,265.0599975585937,265.92999267578125,245.136962890625,68890500,265.15480819850694,0.0067939747850929155,0.0,0.66998291015625,0.0025257592003718344,0.13858401440917567
2018-04-13,267.4100036621094,267.5400085449219,264.010009765625,265.1499938964844,244.4180145263672,85079200,267.3039494118922,0.008105231913336786,0.0,-2.260009765625,-0.00845147801007727,0.12896129664877098
2018-04-16,267.0,268.20001220703125,266.07000732421875,267.3299865722656,246.4275665283203,63405300,266.89410835638085,-0.001533239805895259,1.0,-0.329986572265625,-0.001235904765039794,0.12756600800269724
2018-04-17,269.3299865722656,270.8699951171875,268.75,270.19000244140625,249.0639038085937,64682000,269.22317086082717,0.008726541469159521,0.0,0.860015869140625,0.0031931679056088646,0.13116651559090697
2018-04-18,270.69000244140625,271.29998779296875,269.8699951171875,270.3900146484375,249.248275756836,57303900,270.5826473505081,0.00504962661770203,0.0,-0.29998779296875,-0.0011082337369799447,0.12991291869618693
2018-04-19,269.6499938964844,269.8800048828125,267.7200012207031,268.8900146484375,247.8656005859375,77655900,269.543051270808,-0.003842064854785221,1.0,0.759979248046875,0.002818391489890493,0.13309745565055753
2018-04-20,268.8099975585937,269.0599975585937,265.6099853515625,266.6099853515625,245.76382446289065,99953100,268.7033880737145,-0.0031151357571073124,1.0,2.200012207031193,0.00818426482278304,0.14237102529762335
2018-04-23,267.260009765625,267.8900146484375,265.3500061035156,266.57000732421875,245.7269744873047,65558000,267.1540150026746,-0.005766109173937384,1.0,0.69000244140625,0.00258176463441482,0.14532035841011703
2018-04-24,267.7300109863281,267.9800109863281,261.2799987792969,262.9800109863281,242.4176788330078,112885500,267.623829821873,0.0017585916468210172,0.0,-4.75,-0.017741754024888017,0.12500036633150824
2018-04-25,262.9100036621094,264.1300048828125,260.8500061035156,263.6300048828125,243.016830444336,103840900,262.805734102515,-0.018003238809357502,1.0,-0.720001220703125,-0.002738584347016582,0.12191945793788483
2018-04-26,264.7900085449219,267.25,264.2900085449219,266.3099975585937,245.4873046875,67731900,264.6849933793086,0.0071507544658844235,0.0,1.5199890136718182,0.005740356375319768,0.1283596754508538
2018-04-27,267.0,267.3399963378906,265.5,266.5599975585937,245.71774291992188,57053600,266.89410835638085,0.00834620410045872,0.0,-0.44000244140630684,-0.001647949218750213,0.12650019600522522
2018-04-30,267.260009765625,267.8900146484375,264.42999267578125,264.510009765625,243.82809448242188,82182300,267.1540150026746,0.0009738193469099876,0.0,-2.75,-0.010289605251498817,0.11490895367259535
2018-05-01,263.8699951171875,265.1000061035156,262.1099853515625,264.9800109863281,244.2613677978516,74203400,263.76534482698247,-0.01268433182880746,1.0,-1.110015869140625,-0.004206677112521471,0.11021889169463561
2018-05-02,264.760009765625,265.67999267578125,262.760009765625,263.20001220703125,242.6205139160156,86368900,264.655006497465,0.0033729285819035226,0.0,-1.55999755859375,-0.005892119281815692,0.10367734955584562
2018-05-03,262.260009765625,263.3599853515625,259.04998779296875,262.6199951171875,242.0858459472656,136311500,262.1559979922555,-0.009442513626635174,1.0,-0.3599853515625,-0.001372627690680747,0.1021624114642683
2018-05-04,261.5199890136719,266.7900085449219,261.1499938964844,266.0199890136719,245.22003173828125,91222100,261.4162707309905,-0.0028217064149981264,1.0,-4.5,-0.017207097694412747,0.08319739517509306
2018-05-07,266.8900146484375,268.0199890136719,266.1099853515625,266.9200134277344,246.04962158203125,55304900,267.8879550026381,0.024756241275843305,0.0,0.029998779296875,0.00011240128011679671,0.08331914794892992
2018-05-08,266.5,267.3299865722656,265.1499938964844,266.9200134277344,246.04962158203125,67499200,266.39430665533894,-0.005575645785509176,1.0,-0.420013427734375,-0.0015760353761139776,0.08161179864814083
2018-05-09,267.67999267578125,269.8699951171875,267.0899963378906,269.5,248.42784118652344,59666100,267.57383134848385,0.004427739871599279,0.0,1.82000732421875,0.0067991907278000235,0.08896588356058843
2018-05-10,270.3399963378906,272.3900146484375,270.2200012207031,272.0199890136719,250.75086975097656,72063900,270.23278005868383,0.009937252446548195,0.0,1.67999267578125,0.0062143696772173984,0.0957331201269116
2018-05-11,272.1600036621094,273.1499938964844,271.5799865722656,272.8500061035156,251.51596069335932,59871500,272.05206557179037,0.006732290259943596,0.0,0.69000244140625,0.0025352823049741655,0.09851111291734349
2018-05-14,273.3399963378906,274.0799865722656,272.3599853515625,272.9800109863281,251.6357879638672,54790600,273.2315902649353,0.004335657921456404,0.0,-0.3599853515625,-0.0013169874748864131,0.09706438754060787
2018-05-15,271.5899963378906,271.6099853515625,270.0299987792969,271.1000061035156,249.9027404785156,87036100,271.4822843112886,-0.0064022829569249096,1.0,0.489990234375,0.0018041542066424023,0.09904366087034688
2018-05-16,271.1400146484375,272.760009765625,271.1099853515625,272.239990234375,250.95362854003903,53942600,271.03248108363584,-0.0016568419143585533,1.0,-1.0999755859375,-0.00405685449034049,0.09458500065966469
2018-05-17,271.94000244140625,273.2300109863281,271.1300048828125,272.010009765625,250.7416229248047,56536400,271.83215160311295,0.00295046009349087,0.0,0.07000732421875,0.0002574366536377236,0.09486678695935646
2018-05-18,271.6199951171875,272.0299987792969,270.92999267578125,271.3299865722656,250.11477661132807,64368000,271.5122711931321,-0.001176757083716451,1.0,0.290008544921875,0.001067699543977806,0.0960357757285093
2018-05-21,273.010009765625,273.9800109863281,272.57000732421875,273.3699951171875,251.9952545166016,58025900,272.9017345646566,0.005117497509113056,0.0,0.3599853515625,0.001318579314624918,0.09748098583047371
2018-05-22,273.9599914550781,274.25,272.239990234375,272.6099853515625,251.2946929931641,52966400,273.85133949335125,0.0034796588237502313,0.0,-1.350006103515625,-0.0049277491079823925,0.09207287488151983
2018-05-23,271.1700134277344,273.3900146484375,270.989990234375,273.3599853515625,251.98605346679688,64694200,271.06246796547936,-0.010183888576304034,1.0,-2.189971923828125,-0.008076010677381711,0.08325328268349774
2018-05-24,272.9100036621094,273.2200012207031,270.7799987792969,272.79998779296875,251.4698638916016,76043800,272.8017681233532,0.006416602678078531,0.0,-0.110015869140625,-0.0004031214234155958,0.08281660007826286
2018-05-25,272.1499938964844,272.8599853515625,271.5799865722656,272.1499938964844,250.8706817626953,56374800,272.04205977601754,-0.002784836596044893,1.0,0.0,0.0,0.08281660007826286
2018-05-29,270.3099975585937,271.1700134277344,267.760009765625,269.0199890136719,247.98538208007807,115908600,270.20279317684026,-0.006760964097579647,1.0,1.2900085449218182,0.004772330126791517,0.08798415836060625
2018-05-30,270.5,273.1099853515625,270.4200134277344,272.6099853515625,251.2946929931641,69678400,270.3927202636742,0.0007029057124130489,0.0,2.1099853515625,0.007800315532578558,0.09647077809026583
2018-05-31,272.1499938964844,272.489990234375,270.260009765625,270.94000244140625,249.7552947998047,93519900,272.04205977601754,0.006099792593287967,0.0,-1.209991455078125,-0.004446046232646106,0.09159581831813113
2018-06-01,272.4100036621094,273.94000244140625,272.3299865722656,273.6000061035156,252.207275390625,71258400,272.3019664223113,0.0009553914071513958,0.0,1.19000244140625,0.004368424159937605,0.09636437186375879
2018-06-04,274.5299987792969,275.19000244140625,274.260009765625,274.8999938964844,253.4056701660156,45385200,274.421120753853,0.007782368814241769,0.0,0.3699951171875,0.0013477402062896248,0.09784198620846296
2018-06-05,275.04998779296875,275.5299987792969,274.17999267578125,275.1000061035156,253.59002685546875,51135000,274.9409035409657,0.0018941063489748,0.0,0.050018310546875,0.00018185170975002545,0.09804163065069038
2018-06-06,275.7900085449219,277.5199890136719,275.0899963378906,277.3999938964844,255.710205078125,62732200,275.6806308022306,0.0026904954909872103,0.0,1.6099853515625,0.005837721823415001,0.10445169224095796
2018-06-07,277.95001220703125,278.2799987792969,276.3399963378906,277.3699951171875,255.6825408935547,72969400,277.8397778113887,0.007832059158000781,0.0,-0.58001708984375,-0.0020867676357996484,0.10214695819428532
2018-06-08,276.8500061035156,278.25,276.6600036621094,278.19000244140625,256.4384765625,72139700,276.74020796800147,-0.003957568106513709,1.0,-1.339996337890625,-0.004840152820475624,0.09681239848600254
2018-06-11,278.44000244140625,279.3699951171875,278.3099975585937,278.5599975585937,256.7794494628906,58892500,278.32957371665776,0.005743168874253524,0.0,0.11999511718744316,0.00043095502131628674,0.09728507529657193
2018-06-12,279.0299987792969,279.3299865722656,278.19000244140625,278.9200134277344,257.1113586425781,72329000,278.9193360632302,0.0021189352561321595,0.0,-0.1099853515625,-0.00039417034743097505,0.09685255805721149
2018-06-13,279.19000244140625,279.4800109863281,277.79998779296875,278.0299987792969,256.2909240722656,79070600,279.07927626822067,0.0005734281719149692,0.0,-1.160003662109375,-0.004154889687902867,0.0922952566745896
2018-06-14,279.010009765625,279.3299865722656,278.0599975585937,278.7300109863281,256.93621826171875,77097600,278.89935497715953,-0.0006446959927193241,1.0,0.279998779296875,0.001003543849670772,0.09339142286144986
2018-06-15,276.6000061035156,277.510009765625,275.3500061035156,277.1300048828125,256.6083984375,120041600,276.49030711748054,-0.008637696060201594,1.0,-0.529998779296875,-0.001916119911792506,0.09129635378472178
2018-06-18,275.489990234375,276.70001220703125,274.95001220703125,276.5599975585937,256.08062744140625,52917600,275.3807314783205,-0.004013072467992762,1.0,-1.0700073242186932,-0.003884015253361391,0.0870577421006844
2018-06-19,274.0,275.75,273.5299987792969,275.5,255.09909057617188,97531500,273.8913321709676,-0.005408509518285531,1.0,-1.5,-0.005474452554744526,0.08110669606728638
2018-06-20,276.2699890136719,276.7200012207031,275.5899963378906,275.9700012207031,255.53428649902344,53785500,276.16042091172693,0.008284631436758838,0.0,-0.29998779296875,-0.0010858500919327303,0.0799327762619726
2018-06-21,275.9599914550781,275.9800109863281,273.67999267578125,274.239990234375,253.93234252929688,71061400,275.8505462975189,-0.0011220819159566409,1.0,1.720001220703125,0.0062327919769598695,0.08666377260551417
2018-06-22,275.6600036621094,275.7900085449219,274.489990234375,274.739990234375,254.39532470703125,54898500,275.55067747908373,-0.0010870698733790318,1.0,0.920013427734375,0.003337493345106687,0.09029050571495367
2018-06-25,273.44000244140625,273.6199951171875,269.1000061035156,271.0,250.93234252929688,137854200,273.33155670623864,-0.008053403436155682,1.0,2.44000244140625,0.008923355835359543,0.10001955586136235
2018-06-26,271.6400146484375,272.5599975585937,270.7900085449219,271.6000061035156,251.4878845214844,68547400,271.53228278467776,-0.006582752256061863,1.0,0.040008544921875,0.00014728516700183124,0.10018157242535275
2018-06-27,272.260009765625,273.8699951171875,269.17999267578125,269.3500061035156,249.404541015625,105110700,272.15203201309373,0.0022824145330351264,0.0,-2.910003662109375,-0.010688325709730384,0.08842247343942722
2018-06-28,269.2900085449219,271.75,268.489990234375,270.8900146484375,250.8304748535156,76650500,269.1832086886858,-0.010908694314893497,1.0,-1.600006103515625,-0.005941572478537459,0.08195553242621778
2018-06-29,272.1199951171875,273.6600036621094,271.1499938964844,271.2799987792969,251.19161987304688,97592500,272.012072894174,0.010509066368845632,0.0,-0.839996337890625,-0.0030868600358782295,0.07861568713257405
2018-07-02,269.510009765625,272.0400085449219,269.239990234375,271.8599853515625,251.7286529541016,63554800,269.4031226573632,-0.009591303095674797,1.0,-2.3499755859375,-0.008719437129556406,0.06921076546166827
2018-07-03,272.8699951171875,272.9800109863281,270.4200134277344,270.8999938964844,250.8397674560547,42187100,272.7617754457369,0.01246701506368697,0.0,-1.970001220703125,-0.007219559702257051,0.06149153450612177
2018-07-05,272.1700134277344,273.17999267578125,270.9599914550781,273.1099853515625,252.8860321044922,56925900,272.0620713675632,-0.002565257089378603,1.0,-0.939971923828125,-0.0034536204484470257,0.05782554563669806
2018-07-06,273.1400146484375,275.8399963378906,272.7099914550781,275.4200134277344,255.02505493164065,66493700,273.03168788780346,0.003563953311706891,0.0,2.279998779296875,0.008347362733473872,0.06665559917486252
2018-07-09,276.54998779296875,277.9599914550781,276.5,277.8999938964844,257.3213806152344,50550400,276.4403086440914,0.012484341223018003,0.0,1.350006103515625,0.004881598854114825,0.0718625839255298
2018-07-10,278.4100036621094,279.010009765625,278.0799865722656,278.8999938964844,258.2474060058594,51966800,278.29958683481425,0.006725785395923056,0.0,0.489990234375,0.0017599591535140157,0.07374901829141867
2018-07-11,277.1499938964844,278.0400085449219,276.5199890136719,276.8599853515625,256.3583984375,77054700,277.04007678643666,-0.004525734524806091,1.0,0.290008544921875,0.001046395638854653,0.07487258458138335
2018-07-12,278.2799987792969,279.42999267578125,277.6000061035156,279.3699951171875,258.6825866699219,60124700,278.16963351166737,0.004077232212512882,0.0,1.089996337890625,0.003916905069254,0.0790827584567324
2018-07-13,279.1700134277344,279.92999267578125,278.6600036621094,279.5899963378906,258.8862609863281,48216000,279.0592951821499,0.0031982702757713533,0.0,0.41998291015625,0.0015043983592634897,0.08070612878806438
2018-07-16,279.6400146484375,279.79998779296875,278.8399963378906,279.3399963378906,258.6547241210937,48201000,279.52911000134833,0.0016835662789578265,0.0,-0.300018310546875,-0.0010728733186631284,0.07954666801717192
2018-07-17,278.4700012207031,280.9100036621094,278.4100036621094,280.4700012207031,259.7010803222656,52315500,278.3595605985013,-0.004183998592638183,1.0,-2.0,-0.007182102169830809,0.07179325355037203
2018-07-18,280.5599975585937,281.17999267578125,280.0599975585937,281.0599975585937,260.2474060058594,44593500,280.4487280481994,0.007505283616651148,0.0,0.5,0.001782150001250899,0.07370334989852756
2018-07-19,280.3099975585937,280.739990234375,279.4599914550781,280.0,259.26593017578125,61412100,280.1988271976785,-0.000891075000625352,1.0,0.30999755859369316,0.001105909747399908,0.07489076889899637
2018-07-20,279.7699890136719,280.4800109863281,279.5,279.67999267578125,258.9695129394531,82337700,279.6590328190203,-0.0019264690864583267,1.0,0.089996337890625,0.0003216797420191736,0.07523653948423448
2018-07-23,279.45001220703125,280.42999267578125,279.0599975585937,280.20001220703125,259.4510803222656,47047600,279.3391829145144,-0.0011437138335269603,1.0,-0.75,-0.0026838431463168467,0.07235077326707029
2018-07-24,281.7900085449219,282.5599975585937,280.6300048828125,281.6099853515625,260.756591796875,68026900,281.67825121473356,0.008373577511805674,0.0,-0.180023193359375,-0.0006388558426502067,0.07166569571019821
