Date,ADJ CLOSE,ADX,CCI,RSI,MASS_INDEX,DONCHIAN,1M_RETURNS,3M_RETURNS,regime,bear_proba
1993-06-24,26.02504539489746,14.07100422221813,-61.517336079642675,49.72955871659957,23.963083417289585,0.37254901960784315,0.002194533116714803,0.005684246277390725,1,0.9999976153732189
1993-06-25,26.00690078735352,14.068034229613426,-2.1680216802188976,49.23938620261579,23.79309634345955,0.35294117647058826,-0.0108592805742036,-0.0012767590375326598,1,0.999975265744376
1993-06-28,26.29729461669922,13.23268604776059,105.59610705596039,56.60891217232766,23.660222967691958,0.6666666666666666,0.0036237839373967073,0.015497444639252178,1,0.9516784855798496
1993-06-29,26.170228958129883,12.457005593182952,73.69636963696539,52.98460396950887,23.601443973760073,0.5510204081632653,0.0036064988368811335,0.006388463124188837,1,0.9404408193540441
1993-06-30,26.170228958129883,11.736730885360862,64.40520446096735,52.98460396950887,23.660835304462235,0.6585365853658537,-0.006010272172659037,0.0036064988368815776,1,0.8604082056066281
1993-07-01,26.09765815734864,11.142049761719504,33.17535545023587,50.82797974627689,23.628848513637816,0.6216216216216216,-0.007407434812796154,0.0015155925753971289,1,0.8703293903889787
1993-07-02,25.952468872070312,11.578830464597859,-48.3835005574145,46.731167191120306,23.658823082954047,0.40540540540540543,-0.00953632715645436,-0.0006003052132980136,1,0.997928564650729
1993-07-06,25.68024063110352,12.836281210364051,-116.20227038183755,40.190104177448305,23.855466142426497,0.05555555555555555,-0.016543360618293756,0.009942469209295535,1,0.9999999999363354
1993-07-07,25.752830505371094,14.003914045718371,-113.18407960198991,42.501383915804,23.8840451592864,0.16666666666666666,-0.010348248291698448,0.007797312858968786,1,0.9999983232205938
1993-07-08,26.043197631835938,13.321374772288365,-5.552911312073452,50.70697080244004,24.069087198756655,0.6111111111111112,0.009902328758024881,0.022043631262246954,0,0.2598915656083228
1993-07-09,26.115812301635746,12.598180485320272,45.81039755351661,52.53081899609606,24.235386979899417,0.7222222222222222,0.009191746333775397,0.021282208931698188,0,0.011446931079542661
1993-07-12,26.09765815734864,11.926642933135613,44.58598726114656,52.01269083910343,24.313340534370624,0.6944444444444444,0.007788274654952465,0.022012878566231686,0,0.000827722963198887
1993-07-13,26.07948875427246,11.835302360533479,30.707445165273825,51.46601703316721,24.484419098226287,0.6666666666666666,0.002899005907373242,0.007086644214886251,0,0.0003855891228056597
1993-07-14,26.170228958129883,11.435950634662188,71.77640603566822,54.06564529731721,24.612508042317632,0.8055555555555556,0.007785384973537202,0.008485078787340505,0,0.0005982388871062476
1993-07-15,26.06135940551757,11.427127519278883,16.867469879516854,50.56550392652077,24.707901600465885,0.6388888888888888,0.005686347694286331,0.005686347694287219,0,0.03542226724784138
1993-07-16,25.98877716064453,11.683946221448153,-18.221258134488316,48.319650526522736,24.811919277266494,0.5277777777777778,0.0007978851746059945,0.0028854587760227535,0,0.2944442212136114
1993-07-19,25.97061920166016,12.184089775792055,-43.52059925093643,47.7486807329672,24.835022770098128,0.5,-0.0033596147792017694,0.0021847581268958916,0,0.48204706483713083
1993-07-20,26.043197631835938,12.98708282807137,-24.7091857200158,50.27954646036852,24.977107806439204,0.6111111111111112,0.0077243583238466584,0.009196799989593885,0,0.5386176389380138
1993-07-21,26.02504539489746,13.732719233759306,0.0,49.63231286704823,25.055504058554344,0.5833333333333334,0.004904468440405596,0.01344724961899102,0,0.7155993954460345
1993-07-22,25.84357261657715,14.851298666935586,-56.86274509803878,43.58953514110609,25.159889597329435,0.3055555555555556,-0.0028014636939434068,0.007087045794505142,1,0.9797337282225732
1993-07-23,25.97061920166016,15.8899795691707,-28.94308943089853,48.33172354216906,25.226634714211436,0.5,0.011307470779885698,0.024994088780532664,1,0.8432021002178625
1993-07-26,26.115812301635746,15.321674169487766,88.05704099821905,53.17635731775181,25.182020474409462,0.7222222222222222,0.0034876752513213205,0.035142214233398805,0,0.10123552348256655
1993-07-27,26.09765815734864,15.000794008103854,57.95206971677648,52.5135262499114,25.246398805692873,0.7352941176470589,0.0034897418472588093,0.042614274318104606,0,0.009466228958482512
1993-07-28,26.043197631835938,14.702833858247365,15.866666666667333,50.480631071535676,25.327380672778173,0.6470588235294118,-0.009662476257231267,0.029323284351381762,0,0.0025037180715968854
1993-07-29,26.18839454650879,13.995318452632407,126.88564476885858,55.43502861418308,25.31657840219401,0.8823529411764706,0.0006941318093920401,0.03727806788610355,0,0.00012718320899872285
1993-07-30,26.043197631835938,13.013596784628186,38.103975535169404,50.043094343580066,25.190766908396853,0.6470588235294118,-0.0048540395461262875,0.027128669866576915,0,0.00032887791396070046
1993-08-02,26.115812301635746,12.187845945629176,82.35294117647047,52.52931951097158,25.144016321651687,0.7647058823529411,0.0006956234991530863,0.028530394859709762,0,6.25018923573817e-05
1993-08-03,26.13394546508789,11.42107730941581,91.51943462897688,53.156965333689755,25.106000706339014,0.7878787878787878,0.006992652372001862,0.022711659156274377,0,3.9472431781435405e-05
1993-08-04,26.13394546508789,10.7090778615034,72.79370432827768,53.15696533368974,25.07740293418387,0.7586206896551724,0.017667468171418177,0.019118048048454073,0,8.660526927275146e-05
1993-08-05,26.07948875427246,9.991020585775015,29.812606473596887,50.8191654347176,25.016121649320638,0.5833333333333334,0.012684362941512095,0.014144450334401926,0,0.0015008986366679491
1993-08-06,26.115812301635746,9.538667456117164,56.55257477643913,52.32450941725142,24.913921499109517,0.6666666666666666,0.0027882394023324153,0.01912740433246163,0,0.00028748394717424946
1993-08-09,26.2609920501709,10.302195668081696,162.04933586337748,57.87831042084321,24.891278055869932,0.8571428571428571,0.00555907458892535,0.02695959290749106,0,3.106157360294702e-05
1993-08-10,26.242834091186523,11.01118615062019,134.56561922366078,56.98470023917348,24.572181943021043,0.8214285714285714,0.005562795441743873,0.024084224560122713,0,4.3606094143733434e-05
1993-08-11,26.242834091186523,12.024773209309169,148.2014388489249,56.98470023917348,24.339326153273973,0.8214285714285714,0.006263364226697377,0.019781479468479413,0,5.794213695835085e-05
1993-08-12,26.170228958129883,11.607947853175986,54.01234567901588,53.17599595454959,24.120632183479074,0.6785714285714286,-2.220446049250313e-16,0.018386530409118418,0,0.0002617641803743156
1993-08-13,26.206541061401367,11.220895736766604,64.61538461538963,54.802619083739316,23.90498262839032,0.75,0.005570762968452936,0.032103605067726804,0,7.49746055567531e-05
1993-08-16,26.351730346679688,12.167792136351462,169.57494407158939,60.685803632640756,23.93884037126275,0.8787878787878788,0.013965766214840691,0.038558737831929424,0,3.390242837614612e-05
1993-08-17,26.44248580932617,13.148082700495276,191.05145413870372,63.85273965877863,23.858296872305296,1.0,0.018169247487016094,0.038447680985010724,0,1.5599661618080005e-05
1993-08-18,26.58768081665039,15.019509148739148,233.33333333333334,68.25851007439691,23.81130531649235,0.9318181818181818,0.02090692519834292,0.044889557117587575,0,1.2990174183183262e-05
1993-08-19,26.58768081665039,16.757262279251314,173.975581200868,68.25851007439691,23.713632923870325,0.9285714285714286,0.021618998668999412,0.023860975394243367,0,1.1845098459117045e-05
1993-08-20,26.60579872131348,18.003846300574576,129.9377475947918,68.8096303349914,23.629353207225435,0.9428571428571428,0.02949383647705961,0.02172226304898528,0,8.026982043127532e-06
1993-08-23,26.55137062072754,18.9747438364495,93.25961032122171,65.15476651672559,23.582562944886924,0.8571428571428571,0.02236186263245754,0.028888949989009483,0,1.9578121901880525e-05
1993-08-24,26.84173583984375,21.04531480181102,142.9897864438252,73.30018840099007,23.729539938162297,1.0,0.027796322389809225,0.03580043015070822,0,3.717818378870029e-07
1993-08-25,26.85989570617676,23.366955331798124,155.21292217327326,73.71377187560643,23.94585314350518,0.8867924528301887,0.029207124418307195,0.03434365736373546,0,1.1622572186033707e-07
1993-08-26,26.8780517578125,25.67937948615477,132.50345781466135,74.14507533415838,24.21310006580304,0.8571428571428571,0.032056513865102776,0.02227388299241828,0,3.7543046511396945e-08
1993-08-27,26.85989570617676,27.826630486628797,101.69194865810935,72.85767196453948,24.362101874728868,0.8333333333333334,0.025641173172163523,0.025095187840299404,0,2.418513908710102e-08
1993-08-30,26.96878242492676,30.22321876202464,119.65463717500998,75.59568145760566,24.480809632507572,0.9444444444444444,0.035540366669850165,0.034230359645600617,0,9.788589376220209e-10
1993-08-31,27.041393280029297,32.54009604362131,111.97428833792561,77.2437737273486,24.556798025043193,1.0,0.035441401083112556,0.02707802784195401,0,1.2990350982782735e-10
1993-09-01,27.00508689880371,34.738268647065176,98.03921568627457,74.53345251605893,24.639934559736247,0.9464285714285714,0.03333371284789699,0.02710550948185797,0,2.3075932183859418e-10
1993-09-02,26.914344787597656,36.15377937594527,74.5854063018238,68.10020322329619,24.669702217566112,0.8518518518518519,0.029861519515004487,0.027173211223467497,0,1.4178564598465096e-08
1993-09-03,26.93248748779297,37.05885082714745,54.60295151089186,68.68241644766923,24.61975115846963,0.8703703703703703,0.03270764782077151,0.03141298461409958,0,4.824770179608814e-09
1993-09-07,26.75100898742676,36.43522067744255,2.8112449799190435,57.400247523083216,24.745950992130275,0.6851851851851852,0.02432230246007827,0.028010606401106086,0,1.6795532971945655e-05
1993-09-08,26.66024780273437,34.075957034144594,-85.79040852575233,52.73573046928451,24.9106489599331,0.5925925925925926,0.015203376620377185,0.0338302815908651,0,0.0005130371245434045
1993-09-09,26.7147159576416,31.885212222510777,-75.22649172133629,55.09368936440151,25.069684590980938,0.6481481481481481,0.017981360733197782,0.032335143885777295,0,0.0003730056498423688
1993-09-10,26.950634002685547,31.119312327601723,30.942028985509552,63.57415495754074,25.294267424786476,0.875,0.026971168930902234,0.0407268260878666,0,1.7046611095617928e-05
1993-09-13,26.96878242492676,30.731448451276105,87.78877887788855,64.13523095448961,25.414799503236875,0.8913043478260869,0.030513812778424354,0.03709721227032703,0,3.226317361465752e-05
1993-09-14,26.85989570617676,29.066543006770022,-27.571115973736504,58.329751237285734,25.3965979690995,0.725,0.02493097594392979,0.03434365736373546,0,0.0023251504789286647
1993-09-15,26.93248748779297,27.063681387547867,-20.549242424237406,60.8725743391607,25.612766060262118,0.78125,0.02203867197610654,0.03930246133615567,0,0.03115987149204861
1993-09-16,26.823604583740234,25.203881312555865,-18.06239737273958,55.41049473198301,25.757164682484227,0.59375,0.014413122017433277,0.0329461280240293,1,0.5810692191174165
1993-09-17,26.77157211303711,24.643590469430702,-155.73997233748224,46.43607219094532,25.659461310139296,0.21875,0.006916409808544133,0.027377504422308574,1,0.9999695753548592
1993-09-20,26.552453994750977,24.833243022781737,-171.67066346921862,39.539539812907265,25.856233743889597,0.0,-0.0013249302239761729,0.027429697460603197,1,0.9999999999199645
1993-09-21,26.461143493652344,26.07775857212826,-199.8059900569892,37.0691719532261,26.13624030074587,0.2631578947368421,-0.005436981207605829,0.021743514116117302,1,0.9999979914102531
1993-09-22,26.68027687072754,26.700071559781033,-96.12563044474717,45.81853932143636,26.35262869745751,0.47368421052631576,0.004854975354807278,0.02948355625816057,1,0.9999302490712507
1993-09-23,26.82636260986328,26.57193604579042,-30.54852320674979,50.73595270212722,26.44510194127286,0.6140350877192983,-0.0005727360582119534,0.044630499971701765,1,0.99959481494853
1993-09-24,26.753337860107425,26.45295306851342,-37.900949448292785,48.372020973114886,26.51648791782833,0.543859649122807,-0.003967172740914182,0.0279842918296227,1,0.9994637310898824
1993-09-27,27.04551124572754,25.125559592806418,65.43209876543347,57.002038061407575,26.52645459780537,0.8245614035087719,0.006230343234098212,0.03993595649348203,1,0.9887203107044248
1993-09-28,26.990732192993164,23.80689355571185,54.48392554991597,55.14086789010003,26.517672136440737,0.7719298245614035,0.004871072034219104,0.02636916026539171,1,0.9760957084361869
1993-09-29,26.89942169189453,23.03131498542603,25.161754133717416,52.08827354202189,26.30878336351569,0.6842105263157895,-0.002571889673748551,0.027863444944685067,1,0.9505063218685521
1993-09-30,26.844633102416992,22.597858911334594,1.720665652002835e-12,50.289370998762365,26.117692466755745,0.631578947368421,-0.007276258866351526,0.025769898512011613,1,0.8678831616424704
1993-10-01,26.97245407104492,21.89537708014613,32.96453900709412,54.25887280669116,25.9117720869985,0.7678571428571429,-0.0012083955841759586,0.03352009243212373,0,0.4979414399478488
1993-10-04,27.00897789001465,21.24307252261399,65.00429922613995,55.35577689337687,25.781944185513243,0.8035714285714286,0.0035160841983636892,0.04070938387990375,0,0.19864807102831417
1993-10-05,26.97245407104492,20.637361147762714,61.90893169877461,53.9621837788594,25.72236383837679,0.7678571428571429,0.0014839543978275582,0.05031936649286339,0,0.07676391056539482
1993-10-06,26.95421600341797,19.841090587150642,77.02464788732493,53.24046243626997,25.6753874763362,0.75,0.007596237438622033,0.046650619542435434,0,0.032541252869783266
1993-10-07,26.881166458129883,19.57036235266579,29.8049724579445,50.3401851909728,25.641265329338346,0.6785714285714286,0.008286444185745312,0.03217611132626774,0,0.019106144237848018
1993-10-08,26.917686462402344,19.984808411353345,2.4079807361535592,51.75533266363141,25.67813368484528,0.7142857142857143,0.007597704017611839,0.03070454602388084,0,0.010212736094916292
1993-10-11,26.97245407104492,19.985308067642883,66.57011827178538,53.87846142406944,25.626529153830486,0.8431372549019608,0.0008096309852003714,0.03352009243212328,0,0.004112757324555859
1993-10-12,27.00897789001465,19.985772034197453,76.34803921568866,55.29104754836586,25.327053877375285,0.8823529411764706,0.0014904441904179944,0.035640619511374316,0,0.0014394992700485403
1993-10-13,27.00897789001465,20.07947510967222,63.458856345893096,55.29104754836586,24.880916653812154,0.9,0.005550363466362729,0.032049736103825666,0,0.0005500306965063959
1993-10-14,27.35595703125,19.206289028452936,305.3921568627442,66.57139302180195,24.74515109276915,1.0,0.01572337288373271,0.04967498454659913,0,2.5556460571486854e-05
1993-10-15,27.50206184387207,19.294349138820994,311.2061939690406,70.0032074470424,24.598228629461577,0.96,0.025293291884532554,0.05822839119645651,0,5.716420850873608e-06
1993-10-18,27.429004669189453,19.262613288853796,174.68283842186682,66.3362079874547,24.53009400601183,0.9066666666666666,0.024557114291849702,0.05615520585801326,0,0.0004987741625070519
1993-10-19,27.228126525878903,18.270614294657896,89.8614150255328,57.42722526417335,24.600029379326347,0.6842105263157895,0.02544670753450906,0.0454985947115214,0,0.07128282404956833
1993-10-20,27.2646484375,17.248723391526166,61.764705882355116,58.518058944291504,24.47773108314712,0.6521739130434783,0.03036546565118803,0.04763115774797466,0,0.323063701840421
1993-10-21,27.228126525878903,16.194299258339658,41.888733052830176,56.94668441774597,24.392012769487078,0.6086956521739131,0.020533881931053877,0.05357440048415252,1,0.7196809753540636
1993-10-22,27.10029983520508,15.215191134666473,20.87542087542263,51.712619972340626,24.550448363188572,0.45652173913043476,0.010211493422559226,0.04349840967491092,1,0.9908773172864265
1993-10-25,27.173355102539062,14.295648843513243,-2.8985507246370315,54.29759477240231,24.528086386571143,0.5434782608695652,0.01569962016059101,0.040494348354505716,1,0.994478201979025
1993-10-26,27.15508460998535,13.441788144585244,-12.487992315079772,53.52613506322339,24.237535719068443,0.5217391304347826,0.004051443630045615,0.04051805898679728,1,0.9842069181437872
1993-10-27,27.173355102539062,12.518159694278769,-7.843137254900195,54.226511224265174,23.960624533731824,0.5434782608695652,0.00676613395442871,0.04339549569449086,1,0.86804774310792
1993-10-28,27.37421607971192,13.112421814520914,73.38129496403072,61.160370331635995,23.932923885548963,0.782608695652174,0.017650728452666353,0.04528042110780017,0,0.058366070527843865
1993-10-29,27.37421607971192,13.66423664046005,76.92307692308161,61.160370331635995,23.8976106450285,0.782608695652174,0.01972770405445634,0.05110810380092867,0,0.004077057099203157
1993-11-01,27.44725799560547,14.548438780657673,92.84890426759053,63.492636643306085,23.939903289390372,0.8695652173913043,0.01760328976035841,0.05098235806689155,0,0.0008788108259547004
1993-11-02,27.429004669189453,14.774116063203632,63.095238095240745,62.48248621352167,24.117112642870396,0.8478260869565217,0.015551376319579147,0.049554676152195665,0,0.021371206997657783
1993-11-03,27.082040786743164,14.40746174038531,-87.69017980636234,47.13747286934822,24.52778795664342,0.43478260869565216,0.004062912310819122,0.03627830795475706,1,0.9522332835656557
1993-11-04,26.78983497619629,14.895089650313476,-207.99001248439612,38.55130916791205,24.926743869674095,0.08695652173913043,-0.006098527488272554,0.0272377357016802,1,0.9999999626052165
1993-11-05,26.917686462402344,15.970142161603588,-194.71947194719564,43.40810499132276,25.224647031771855,0.3269230769230769,0.0013585721560611663,0.030704546023880397,1,0.9999896165893665
1993-11-08,26.95421600341797,16.285591716274023,-106.46153846153881,44.751713253693595,25.482651346845625,0.36538461538461536,0.0013570832347216122,0.026397477746563425,1,0.9999716068352482
1993-11-09,26.97245407104492,15.850970068747417,-60.20202020202208,45.44910213644099,25.638118167692973,0.38461538461538464,4.440892098500626e-16,0.027802636610176013,1,0.9991149638825721
1993-11-10,27.173355102539062,15.688451354754141,-29.96941896024465,52.54511648595761,25.81346413305512,0.5961538461538461,0.006086021218344673,0.035458099080276195,1,0.9315251264096162
1993-11-11,27.10029983520508,15.122172509091333,0.20889286780160618,49.99817636002618,25.93027292231809,0.5192307692307693,0.003381169978454057,0.03553927168781135,1,0.818701082759947
1993-11-12,27.228126525878903,14.19410432430871,36.63663663663691,54.18351741055352,25.894873747031486,0.7083333333333334,-0.004672858099062593,0.0389820794008644,0,0.1506977025283382
1993-11-15,27.20987701416016,13.33232672415342,25.09803921568433,53.49464003454829,25.93136235839565,0.7021276595744681,-0.010624106344121365,0.03256509747902081,0,0.02231704751049223
1993-11-16,27.337696075439453,12.644788672534103,51.111111111111875,57.561997860573214,26.08072469789322,0.851063829787234,-0.0033289065662870376,0.033854996560026995,0,0.002525059169913074
1993-11-17,27.19160270690918,11.785235172544262,30.588235294118142,51.96800338973793,26.31662941074211,0.6808510638297872,-0.0013414003690265242,0.02271435009407119,0,0.006762316176828663
1993-11-18,27.118558883666992,11.333926901783878,-6.021505376344762,49.3838074934811,26.256216099765055,0.5957446808510638,-0.005358204202334793,0.019967069361091827,0,0.04676768983405136
1993-11-19,27.063779830932617,11.127580880464336,-29.13705583756247,47.47695033250652,26.127605561839076,0.5319148936170213,-0.006035916381910256,0.017213582438037944,0,0.1936103981563005
1993-11-22,26.89942169189453,11.964372013064434,-96.67017174903769,42.211124927393605,26.107324348664633,0.3404255319148936,-0.007412395601970045,0.013108591497543287,0,0.42418080494814736
1993-11-23,27.04551124572754,12.35401636314654,-35.78431372548914,47.75785234934709,25.98838633777274,0.5106382978723404,-0.004704750529666901,0.007591737252004016,0,0.3228179032378012
1993-11-24,27.15508460998535,11.987564806133394,32.258064516129465,51.51650706028445,25.865474270989687,0.6382978723404256,4.440892098500626e-16,0.010989949739109273,0,0.08936646130166799
1993-11-26,27.173355102539062,11.305191290640622,53.91891891891763,52.134617917000185,25.743051877583174,0.6595744680851063,8.881784197001252e-16,0.01098678384086127,0,0.027532053304477878
1993-11-29,27.063779830932617,11.188803748972784,15.11321748288407,48.16676230824427,25.577736227935095,0.5319148936170213,-0.011340461691225046,0.0075906521375279645,0,0.021259178572366158
1993-11-30,27.082040786743164,11.280614639189944,-22.48995983936002,48.865282490570905,25.46361221411882,0.5531914893617021,-0.01067337570938831,0.004199609757380429,0,0.011380139860178665
1993-12-01,27.118558883666992,11.106473713106348,23.856502242149254,50.307646465609004,25.392117079393014,0.6363636363636364,-0.011975662996686287,0.0028536104940533047,0,0.001588437933781592
1993-12-02,27.19160270690918,10.94477142460015,32.63403263402931,53.15373654333396,25.353375824365667,0.7804878048780488,-0.008655143164816748,0.006906691646814789,0,6.397431622912327e-05
1993-12-03,27.301176071166992,10.196889412103374,107.72288472458553,57.12090488100785,25.19420448944428,0.926829268292683,0.008091535130215322,0.014372680688388373,0,1.3705003942151073e-05
1993-12-06,27.39248847961425,10.315037774987568,182.31292517006776,60.14951080209248,25.121183534252705,0.9411764705882353,0.02249560342396495,0.017079781139035077,0,2.6155877171841194e-05
1993-12-07,27.37421607971192,10.424746969094318,155.76619273301583,59.24817461224341,25.004163184415276,0.9117647058823529,0.016960210081473637,0.023296582666399335,0,2.612499905665717e-05
1993-12-08,27.37421607971192,10.526619792193445,124.40691596300209,59.248174612243396,24.7316944879959,0.9117647058823529,0.015581980801842032,0.026780256592526364,0,2.3145835592439414e-05
1993-12-09,27.282915115356445,9.881881669633529,77.77777777777841,54.511413084635294,24.268641878520633,0.7647058823529411,0.01151030023051658,0.021269144639822546,0,4.877588550487815e-05
1993-12-10,27.228126525878903,9.604209097318712,23.710546574284933,51.8337548173179,23.838564664246892,0.6764705882352942,0.0020156297642734966,0.010296326356022512,0,0.00011159674944817752
1993-12-13,27.39248847961425,9.174535072590123,69.07993966817216,58.43074567078451,23.54761163633804,0.9411764705882353,0.010781749507789984,0.01571098197951515,0,6.131622068378243e-06
1993-12-14,27.19160270690918,8.90709495213245,16.312056737588254,49.50600108557949,23.49170775501898,0.6176470588235294,-0.0013414003690265242,0.01234952675769918,0,0.00018126553754967275
1993-12-15,27.15508460998535,8.361173147203196,-53.33333333333516,48.068407599095096,23.40257347505089,0.5588235294117647,-0.002013695399883386,0.008265004199604853,0,0.0004979799192347473
1993-12-16,27.246397018432617,8.001182399790524,-10.526315789476833,51.834082139543206,23.194516641378947,0.7058823529411765,-0.0033396763485441516,0.015761954489468266,0,3.0775918844656885e-05
1993-12-17,27.396120071411133,8.068081601664245,-69.89898989899494,50.26403333764973,23.087605337452654,0.6470588235294118,0.007521342772854878,0.0233287741092314,0,8.828941574842e-05
